394,0101000000B7D3D68860C04EC07993DFA293493FC0,1,3,615
453,0101000000E25CC30C8D1550C0719010E50B9440C0,19,3,126
159,010100000024F90E2F26134FC0E1A1B37D665E43C0,35,3,38
456,010100000000CADFBDA31550C064027E8D249540C0,35,3,127
158,0101000000658C0FB397174FC01EA4A7C8215C43C0,17,3,39
392,010100000069E21DE049C14EC09207228B34493FC0,1,1,614
118,0101000000B2F677B6471350C048C2BE9D44683FC0,1,0,496
1227,0101000000D7D9907F666750C0D71533C2DB573BC0,20,0,80
1228,010100000034BA83D8996750C07C65DEAAEB583BC0,2,0,80
572,0101000000D8371DEE108851C08B6B2D6ABB7C43C0,9,0,769
571,0101000000A60A4625758651C0BE30992A187D43C0,27,0,769
21,010100000072A43330F24A4DC094DC6113993941C0,23,0,185
22,010100000042EE224C514C4DC060915F3FC43A41C0,5,0,185
754,0101000000982F2FC03EF450C0C75EEFFE78A748C0,7,0,660
1310,01010000002B4833164D4F4CC09E98F562280F50C0,23,0,831
1309,01010000002C90A0F831524CC06D26DF6C730F50C0,5,0,831
1312,0101000000287C18968E014DC0AB1BA0D24CCC3EC0,21,0,832
1311,01010000004698DE4D19024DC0DDD50D5069CE3EC0,3,0,832
1318,01010000003E389F3A56B34EC0A1BFD02346D541C0,23,0,843
1317,01010000009E7DE5417AB44EC09085E81038D641C0,5,0,843
1316,010100000010514CDE00E54DC07DCF488446AA41C0,34,0,839
1315,0101000000C9AF1F6283E54DC042EA76F695A941C0,16,0,839
581,01010000002F302B14E9E650C012D90759168043C0,27,0,218
582,01010000001D554D1075E850C024D06053E77F43C0,9,0,218
759,01010000009161156F640D52C08940F50F22CD49C0,24,0,47
760,0101000000FBE8D495CF0E52C0AFB0E07EC0CD49C0,6,0,47
12,01010000003F58C6866E364DC08F6CAE9AE74641C0,13,0,5
1320,0101000000A7AFE76B96DF4FC04912842BA0C03EC0,20,0,845
1319,01010000009C51F355F2DF4FC083C30B2252C33EC0,2,0,845
1189,01010000009EEA909BE1964DC01D5A643BDF273DC0,20,0,213
1190,010100000009E1D1C611974DC045D8F0F44A293DC0,2,0,213
667,01010000005D86FF7403E34EC084F1D3B8374B42C0,20,0,133
668,0101000000C554FA0967E34EC09F5BE84A044C42C0,2,0,133
1308,0101000000C72AF423BA244EC0B311138534DA3DC0,29,0,830
1307,010100000019490A8E07264EC0102F26C1CCD93DC0,11,0,830
1322,01010000006ED1C952EB2F4FC096AFCBF09FD440C0,19,0,847
1321,0101000000038F6FEF1A304FC0C3B81B446BD540C0,1,0,847
1327,0101000000A796ADF545F24CC070B6B9313D7D41C0,32,0,849
1326,0101000000ECFA05BB61F34CC040FB9122327C41C0,14,0,849
1324,0101000000BB7B80EECB0A50C0A41CCC26C00A40C0,20,0,848
1323,010100000003B34291EE0A50C0BB7B80EECB0B40C0,2,0,848
1126,010100000021956247E3424DC091813CBB7C7D40C0,1,0,215
404,0101000000C4094CA775034FC017F3734353AE3EC0,1,0,519
403,0101000000904E5DF92C034FC0D54E0647C9AB3EC0,19,0,519
640,010100000091A70E2E6C9D4DC08489421A779F42C0,1,0,135
1127,0101000000A19FA9D72D484DC00F9BC8CC057840C0,19,0,216
1128,01010000009E60FF756E484DC087FC3383F87840C0,1,0,216
963,0101000000B537F8C264EA4DC070B6B9313DD540C0,22,0,221
964,010100000082E7DEC325EB4DC0C45F9335EAD540C0,4,0,221
917,010100000028603B18B1014FC0821DFF05828C41C0,23,0,805
918,010100000029232E008D024FC0868DB27E338D41C0,5,0,805
237,010100000086730D3334BA4DC07B6AF5D5555141C0,19,0,513
238,010100000075CDE49B6DBA4DC0D63730B9515241C0,1,0,513
239,01010000004B1FBAA0BEB94DC08D429259BD5141C0,27,0,514
240,01010000007009C03FA5BA4DC07F6DFDF49F5141C0,9,0,514
101,0101000000506F46CD57674DC0A8E49CD8433F43C0,31,0,525
102,010100000027BC04A73E684DC037C478CDAB3E43C0,13,0,525
105,010100000042B3EBDE8A684DC07AAA436E863F43C0,36,0,527
106,0101000000AB764D486B684DC01B84B9DDCB3D43C0,18,0,527
861,010100000015713AC956394FC084656CE866C342C0,32,0,802
862,01010000005AA148F7733A4FC0E38DCC237FC242C0,14,0,802
99,010100000054FD4AE7C3654DC0014C1938A04943C0,23,0,535
103,01010000002C9FE57970674DC07B6AF5D5553F43C0,35,0,526
104,0101000000B329577897674DC0BF7E880D163E43C0,17,0,526
189,01010000000742B28009A44DC0C9C859D8D38241C0,25,0,537
190,010100000037FDD98F14A54DC0904E5DF92C8341C0,7,0,537
253,0101000000E8A04B38F41450C0D7A205685B2537C0,19,0,549
254,0101000000228E75711B1550C00420EEEA552837C0,1,0,549
20,01010000002524D236FE4E4DC0B493C151F24C41C0,16,0,552
19,01010000000A9E42AED44D4DC0A6423C122F4F41C0,34,0,552
382,01010000001004C8D0B13D4EC0BA30D28BDACD3FC0,1,0,554
252,01010000001077F52A325050C01329CDE6715038C0,10,0,561
251,01010000004F5B2382714F50C01ADF1797AA5038C0,28,0,561
226,0101000000F69B89E942DC4DC000C5C89239DA40C0,28,0,564
281,0101000000DAC69FA86C524EC091F0BDBF41F540C0,22,0,569
282,0101000000D87DC7F0D8534EC0821DFF0582F640C0,4,0,569
279,0101000000EF5696E82C534EC01C0934D8D4F540C0,31,0,570
280,01010000006667D13B15544EC0C11DA8531EF540C0,13,0,570
149,01010000005182FE428F0A4FC017A06D35EB6A43C0,28,0,579
150,0101000000C138B874CC0B4FC0207F69519F6A43C0,10,0,579
147,0101000000C2A38D23D60A4FC01EE1B4E0456B43C0,34,0,580
148,0101000000BAF770C9710B4FC06E6E4C4F586A43C0,16,0,580
80,0101000000CB67791EDC7D4CC04ED2FC31AD8B42C0,9,0,582
1205,0101000000FDC0559E40704CC0C6866EF6074E3DC0,29,0,233
1206,0101000000B821C66B5E714CC033FD12F1D64D3DC0,11,0,233
1031,0101000000861BF0F961EE50C04CE0D6DD3C7D41C0,36,0,236
1032,0101000000EA5BE67459EE50C0A33B889D297C41C0,18,0,236
1187,01010000003881E9B46E9F4DC07DCEDDAE972A3DC0,20,0,239
857,0101000000C07971E2ABCB4FC03ECA880B40FB42C0,36,0,671
858,0101000000B4CBB73EACCB4FC0732B84D558FA42C0,18,0,671
569,0101000000C79DD2C1FA9451C0473A03232F4543C0,28,0,454
701,0101000000F1643733FACA51C01FD61BB5C28C44C0,30,0,458
702,0101000000EA40D653ABCB51C0359886E1238C44C0,12,0,458
621,0101000000199293895B634EC0378B170B43C242C0,23,0,462
1092,01010000000553CDACA5CE4EC07A34D593F90D40C0,1,0,675
623,010100000084656CE866634EC0D314014EEFC242C0,35,0,463
624,010100000098C3EE3B86634EC071ADF6B017C242C0,17,0,463
946,010100000088687407B18F4FC09817601F9D4641C0,34,0,678
449,0101000000D384ED2763AE4FC0AF5E4546071241C0,36,0,473
450,010100000099BA2BBB60AE4FC08E226B0DA51041C0,18,0,473
891,01010000004278B471C4124EC0AE47E17A14EA41C0,21,0,682
892,010100000072F90FE9B7134EC0BA6B09F9A0EB41C0,3,0,682
699,0101000000E0A128D0270451C015A930B6106844C0,23,0,487
1018,010100000008AEF204C21750C0BCE82B4833F840C0,18,0,750
1251,0101000000882CD2C43B684DC03AE97DE36B973BC0,32,0,168
1252,01010000001900AAB871694DC0647616BD53953BC0,14,0,168
1025,01010000005F251FBB0B5750C0F01472A59EFF40C0,24,0,172
1026,010100000064062AE3DF5750C0CD751A69A90041C0,6,0,172
1207,0101000000AAF06778B3084CC0634337FB03093CC0,22,0,177
1208,01010000003A234A7B83094CC01F813FFCFC0B3CC0,4,0,177
1200,0101000000367689EAAD334DC00B0C59DDEA853EC0,6,0,178
1119,0101000000942F682101C14EC0E78A5242B0B640C0,24,0,182
1120,01010000005E49F25CDFC14EC06E14596B28B740C0,6,0,182
31,01010000001CB5C2F4BD524DC0D9B0A6B2285841C0,2,0,507
1149,01010000003012DA722E594DC07FA4880CABD83EC0,24,0,183
1150,0101000000EE7C3F355E5A4DC0183E22A644DA3EC0,6,0,183
1117,01010000007FDAA84E07C04EC075B169A510BC40C0,33,0,186
1118,0101000000B30A9B012EC04EC05E49F25CDFBB40C0,15,0,186
1271,01010000003370404B573D50C0492EFF21FDD239C0,25,0,193
1272,01010000005A626534F23D50C0957D5704FFD339C0,7,0,193
1138,010100000022C32ADEC8B84DC00D8E9257E78440C0,10,0,198
1243,01010000008141D2A755D44EC04ACFF412637D3BC0,19,0,199
1244,0101000000158BDF1456D44EC0CD3D247CEF7F3BC0,1,0,199
889,01010000003255302AA9F34DC09AB1683A3BFD41C0,27,0,201
890,01010000005C77F35487F44DC0B6B9313D61FD41C0,9,0,201
740,0101000000616D8C9DF0DE50C0BFB67EFACFE446C0,7,0,119
739,0101000000B5FF01D6AADC50C0850B790437E446C0,25,0,119
86,01010000009B99999999D14CC0A4703D0AD70343C0,31,0,508
85,01010000000AD7A3703DD24CC09E0C8E92570343C0,13,0,508
84,01010000001F6ADB300AD44CC09818CBF44B0243C0,4,0,509
397,0101000000FAD2DB9F8BC24EC0143DF03158F53EC0,29,0,637
398,010100000063450DA661C44EC016A75A0BB3F43EC0,11,0,637
263,0101000000512E8D5F781350C0CE6C57E883C13BC0,21,0,642
264,0101000000F7CC9200351450C0D847A7AE7CC63BC0,3,0,642
247,010100000001DE02098AE74DC0F6285C8FC2CD41C0,31,0,643
248,0101000000200BD12170E84DC03831242713CD41C0,13,0,643
249,01010000001D75745C8DE84DC09432A9A10DCE41C0,36,0,644
250,01010000009641B5C189E84DC00740DCD5ABCC41C0,18,0,644
1229,01010000001B2C9CA4F9A450C01BF33AE290113BC0,24,0,69
1230,01010000004A99D4D006A650C018B5FB5580133BC0,6,0,69
834,01010000001EDC9DB5DBD04DC032056B9C4D2B43C0,1,0,71
315,0101000000EAE923F087D34DC0C32D1F49491B3DC0,29,0,28
355,0101000000BF4351A04F704DC02E1C08C9022E40C0,24,0,36
219,01010000000F7F4DD6A8BB4DC0D3DEE00B93ED40C0,23,0,43
220,0101000000CDE49B6D6EBC4DC0C32ADEC83CEE40C0,5,0,43
89,01010000002AFEEF880A0D4DC0486DE2E47E2D43C0,28,0,52
90,0101000000B9E2E2A8DC0E4DC048C5FF1D512D43C0,10,0,52
402,01010000009352D0ED25014FC0878A71FE26BC3EC0,1,0,55
401,010100000045F0BF95EC004FC0B56CAD2F12BA3EC0,19,0,55
185,0101000000DACA4BFE27914DC0BF47FDF50A9B41C0,28,0,59
186,0101000000658BA4DDE8914DC023827170E99A41C0,10,0,59
187,010100000021938C9C85914DC0486DE2E47E9B41C0,35,0,60
188,0101000000A4DFBE0E9C914DC0596DFE5F759A41C0,17,0,60
242,01010000009D4CDC2A883D4EC0D74CBED9E69241C0,2,0,62
241,0101000000198C1189423D4EC0A663CE33F69141C0,20,0,62
244,01010000001F9DBAF2593E4EC038F92D3A599241C0,12,0,63
243,0101000000944C4EED0C3D4EC0A9C29FE1CD9241C0,30,0,63
1124,0101000000F0C4AC1743214DC09B030473F47C40C0,8,0,800
1123,0101000000B2632310AF1F4DC0FF5BC98E8D7C40C0,26,0,800
321,01010000006CB3B112F3844DC0B39602D2FE873CC0,35,0,66
322,0101000000DE718A8EE4844DC075CAA31B61853CC0,17,0,66
418,0101000000E3FC4D28447050C0B4B0A71DFE9A3CC0,1,0,70
417,0101000000331AF9BCE26F50C079E75086AA943CC0,19,0,70
495,010100000085D04197701E50C06744696FF0AD41C0,36,0,391
496,010100000068EBE0606F1E50C0C93CF20703AD41C0,18,0,391
1089,0101000000C1525DC0CBD04EC084BBB376DB0D40C0,20,0,75
823,0101000000616EF7729FF04EC08429CAA5F13F43C0,29,0,76
824,0101000000FEF0F3DF83F14EC0732D5A80B63F43C0,11,0,76
952,01010000009A7CB3CD8DAF4EC0F390291F82C841C0,14,0,78
951,01010000004AB4E4F1B4AE4EC0F277EFA831C941C0,32,0,78
953,010100000006137F1475AC4EC04D31074147D341C0,32,0,79
1280,010100000059130B7C458A50C079AD84EE921C39C0,3,0,81
998,01010000001F86562767904EC0EE77280AF47140C0,11,0,82
997,0101000000AAD72D02638F4EC0427A8A1C227240C0,29,0,82
777,01010000000727A25F5BE350C01C98DC28B24447C0,24,0,83
778,0101000000C87C40A033E450C05D52B5DD044547C0,6,0,83
779,01010000000A4966F50EE350C0C32CB4739A4547C0,28,0,84
780,01010000003067B62BF4E350C003249A40114547C0,10,0,84
863,0101000000F1660DDE57634FC0670B08AD879B42C0,28,0,88
1201,01010000003EB324404D254DC062A1D634EF883EC0,20,0,91
1202,0101000000617138F3AB254DC0DEC83CF2078B3EC0,2,0,91
797,0101000000D68C0C7217DD51C0145B41D3123D45C0,20,0,94
798,01010000007192E68F69DD51C0603C8386FE3D45C0,2,0,94
869,0101000000406A1327F7634FC021E527D53E9942C0,36,0,374
870,010100000047C9AB730C644FC0060DFD135C9842C0,18,0,374
847,0101000000C1AC50A4FBF94EC0ED0BE8853B8742C0,36,0,375
1161,01010000008AABCABE2B924EC050AA7D3A1E633FC0,20,0,377
1162,010100000011363CBD52924EC0EAB298D87C643FC0,2,0,377
999,0101000000E7C6F48425CE4FC038BEF6CC929841C0,36,0,384
1009,010100000035D3BD4EEA3F4EC052D50451F72341C0,31,0,387
1010,01010000007E02284696404EC06AF816D68D2341C0,13,0,387
1122,01010000009831056B9C574DC0A62BD8463CDF40C0,9,0,388
546,01010000001BD82AC1E2DC4CC031B3CF63942942C0,4,0,139
545,0101000000E5D3635B06DC4CC058FE7C5BB02842C0,22,0,139
548,010100000023A12DE752DC4CC0C078060DFD2942C0,36,0,140
471,0101000000CC41D0D1AA3751C0CE5147C7D57A40C0,22,0,141
472,01010000009355116E323851C097AC8A70937B40C0,4,0,141
965,0101000000F25EB532E1234EC0E8F692C668A140C0,22,0,396
966,01010000005BEB8B84B6244EC060EAE74D45A240C0,4,0,396
309,01010000006F83DA6FEDE44EC053B3075A813D3DC0,36,0,702
310,01010000004167D2A6EAE44EC0849A2155143B3DC0,18,0,702
1247,01010000003579CA6ABA9A4EC087C5A86BED4D3BC0,22,0,97
1248,0101000000176536C8249B4EC01EF98381E74E3BC0,4,0,97
651,0101000000E02C25CB493C4DC0DD990986739542C0,35,0,30
652,0101000000E0DA8992903C4DC05F5E807D749442C0,17,0,30
825,0101000000B83B6BB75D464EC08C153598865F43C0,31,0,123
156,0101000000E527D53E1D174FC0C7DADFD91E5D43C0,6,0,37
155,010100000014E8137992144FC08E588B4F015C43C0,24,0,37
704,0101000000C850D961EACA51C0935F2CF9C59244C0,11,0,35
703,01010000007EB1E4174BC951C08431C0C9E79344C0,29,0,35
877,01010000005B069CA564B74FC04F594DD7133F42C0,36,0,124
969,01010000004CC11A67D30F4FC00A4AD1CABDE440C0,28,0,807
970,0101000000D6E429ABE9104FC0D2C43BC093E440C0,10,0,807
561,010100000002124DA088894EC0D15AD1E6381742C0,20,0,54
562,01010000006D1E87C1FC894EC099620E828E1842C0,2,0,54
711,01010000000514EAE923E251C0C85EEFFE78F944C0,36,0,57
712,0101000000D46531B1F9E151C071732A1900F844C0,18,0,57
859,010100000060AFB0E07E944FC0D8D5E429ABDB42C0,33,0,132
860,0101000000AB7AF99D26954FC0B81D1A16A3DA42C0,15,0,132
474,01010000006A6803B0015B50C0417E3672DDD240C0,1,0,86
473,0101000000416150A6D15A50C042CD902A8AD140C0,19,0,86
293,010100000045F6419605354FC08881AE7D019F40C0,19,0,402
294,0101000000365A0EF450354FC0D9B0A6B228A040C0,1,0,402
122,0101000000AC394030470A50C005508C2C99373FC0,36,0,406
121,01010000008DEC4ACB480A50C0A75B76887F343FC0,18,0,406
191,0101000000492EFF21FD744DC0EE60C43E017641C0,30,0,214
192,0101000000DEC66647AA754DC0B6679604A87541C0,12,0,214
211,0101000000B328ECA2E8814EC016F9F5436C7C41C0,23,0,219
212,010100000018601F9DBA824EC0B9C49107227D41C0,5,0,219
214,0101000000096D3997E2824EC0B98D06F0167C41C0,17,0,220
213,010100000082A8FB00A4824EC0533F6F2A527D41C0,35,0,220
899,01010000009B3C65355D254DC0E3C62DE6E79641C0,22,0,645
1304,0101000000A1F831E6AE2D51C081785DBF609F44C0,6,0,480
169,01010000003C4B901150FD4CC0DEE4B7E864C53DC0,19,0,77
170,01010000000306499F56FD4CC0FB9463B2B8C73DC0,1,0,77
352,0101000000D10836AE7F274DC07B6B60AB043B40C0,2,0,85
351,01010000008CBFED0912274DC01DE6CB0BB03940C0,20,0,85
265,0101000000A7B393C1519A4EC04833164D67373BC0,27,0,89
266,01010000002CBCCB457C9B4EC0C84109336D373BC0,9,0,89
267,01010000009E077767ED9A4EC0A9BC1DE1B4383BC0,36,0,90
268,01010000006688635DDC9A4EC0F5F3A62215363BC0,18,0,90
343,01010000001F813FFCFCFF4CC000581D39D2C13EC0,36,0,92
344,010100000057AF22A303004DC07D957CEC2EC03EC0,18,0,92
215,0101000000408864C8B1034EC01C98DC28B27A41C0,21,0,98
216,0101000000A8A624EB70044EC09DD7D825AA7B41C0,3,0,98
218,01010000001327F73B14054EC0BF0CC688447B41C0,8,0,99
217,01010000004F745DF8C1034EC03A0664AF777B41C0,26,0,99
137,0101000000EACBD24ECD054EC0AFB0E07EC00941C0,20,0,100
138,0101000000FCAA5CA8FC054EC091442FA3580A41C0,2,0,100
290,0101000000A777F17EDC044FC01D774A07EBAB40C0,35,0,102
289,0101000000CFC0C8CB9A044FC084F23E8EE6AA40C0,17,0,102
183,0101000000BED9E6C6F45C4DC023BDA8DDAF8E41C0,36,0,107
184,010100000037C30DF8FC5C4DC02CF52C08E58D41C0,18,0,107
177,01010000009301A08A1BEF4DC09B374E0AF33441C0,22,0,108
178,0101000000CA332F87DDEF4DC0DFA9807B9E3541C0,4,0,108
283,0101000000EA059FE6E4854EC0FFE6C589AFF640C0,35,0,112
284,0101000000D38558FD11864EC00FBA84436FF540C0,17,0,112
33,0101000000A69718CBF4554DC034F279C5534541C0,36,0,113
34,0101000000C1E61C3C13564DC0A6F0A0D9754341C0,18,0,113
113,0101000000BE30992A181D50C01C42959A3D483FC0,21,0,115
114,0101000000E29178793A1D50C096B1A19BFD493FC0,3,0,115
837,0101000000618907944D614DC024287E8CB91343C0,19,0,530
838,01010000008CF84ECC7A614DC01C9947FE601443C0,1,0,530
348,0101000000093543AA28024DC07F129F3BC14E3FC0,2,0,117
509,0101000000B345D26EF4774EC041649126DEB341C0,36,0,449
510,0101000000A6D1E4620C784EC08EAD6708C7B241C0,18,0,449
1288,0101000000A5F78DAF3D0250C00936AE7FD73737C0,2,0,665
851,0101000000AB5AD2510EEA4EC0EC8502B6831F43C0,36,0,666
852,01010000007520EBA9D5E94EC06BD26D895C1E43C0,18,0,666
1093,0101000000187959130B744EC065A71FD4454A40C0,29,0,646
1094,01010000004DBED9E6C6744EC094A0BFD0234A40C0,11,0,646
936,01010000002041F163CCEF4EC0F4F8BD4D7F6641C0,10,0,647
935,0101000000863DEDF0D7EE4EC08461C092AB6641C0,28,0,647
455,010100000074D0251C7A1550C009522976349440C0,19,1,127
948,01010000006EF9484A7A024FC02D78D157902841C0,6,0,648
827,010100000035B56CAD2F264EC072BF4351A03343C0,21,0,649
331,01010000004C1AA37554614DC0CD8FBFB4A86F3BC0,20,0,118
1314,01010000001BBD1AA0341E4FC0CAC0012D5DDD3CC0,23,0,776
1313,010100000026E4839ECD1E4FC0294014CC98DE3CC0,5,0,776
1173,0101000000AC5626FC52F34EC0F06DFAB31F513EC0,20,0,652
1174,0101000000C156091687F34EC05019FF3EE3523EC0,2,0,652
505,010100000035D4282499C34EC068B114C9577241C0,32,0,447
506,010100000095826E2F69C44EC02AC8CF46AE7141C0,14,0,447
507,0101000000321CCF6740774EC0965B5A0D89B341C0,31,0,448
508,01010000007C7DAD4B8D784EC0740D33349EB241C0,13,0,448
1171,0101000000B24CBF44BCED4FC01E32E54350453EC0,19,0,657
1153,0101000000D8648D7A88FE4DC0AB048BC3998F3EC0,35,0,658
1154,01010000009014916115FF4DC0774A07EBFF8C3EC0,17,0,658
643,0101000000404D2D5BEB8B4DC099BB96900FA242C0,36,0,524
644,0101000000A7E8482EFF8B4DC07C7C4276DEA042C0,18,0,524
1057,0101000000BBB9F8DB9E1750C063D34A2190A73FC0,36,0,703
1058,0101000000A94E07B29E1750C0A2B2614D65A53FC0,18,0,703
988,010100000066F4A3E194E34EC07F4FAC53E57F40C0,5,0,709
1035,01010000003EAE0D15E35251C058CA32C4B1AE42C0,26,0,712
1036,01010000006F9EEA909B5351C0342E1C08C9AE42C0,8,0,712
1145,0101000000C3EFA65B76844DC0382C0DFCA8CE3FC0,36,0,717
1146,01010000009607E92972844DC091D442C9E4CC3FC0,18,0,717
1101,0101000000B8CEBF5DF66B4EC0759483D9047240C0,36,0,721
1102,01010000009B3A8F8AFF6B4EC09468C9E3697140C0,18,0,721
793,01010000003B53E8BCC6DE51C02332ACE28DC445C0,30,0,736
794,0101000000E8F692C668DF51C0DDD26A48DCC345C0,12,0,736
511,0101000000F1F44A5986064DC09AEC9FA701C541C0,22,0,521
512,0101000000AE7FD767CE064DC067D65240DAC541C0,4,0,521
1147,010100000083E0F1ED5D894DC05D6F9BA910DB3FC0,36,0,746
1295,0101000000070ABC934F5B4FC0FA7B293C684A36C0,36,0,747
1296,010100000030D7A205685B4FC0D6AD9E93DE4736C0,18,0,747
1283,01010000008864C8B1F50E50C08656276728BE38C0,20,0,451
1284,0101000000E4BF4010200F50C02844C02154C138C0,2,0,451
959,010100000017D522A298AA4EC0603AADDBA0E840C0,33,0,803
960,0101000000EFFE78AF5AAB4EC0D5B48B69A6E740C0,15,0,803
685,010100000058CA32C4B17C4FC0D80B056C076344C0,22,0,556
686,01010000005B9544F6417E4FC0AA49F086346444C0,4,0,556
687,01010000002849D74CBE7D4FC0F1113125926444C0,31,0,557
688,010100000026361FD7867E4FC00E10CCD1E36344C0,13,0,557
539,01010000005BEECC04C3ED4EC094DE37BEF6EC41C0,36,0,565
540,01010000002579AEEFC3ED4EC0884677103BEB41C0,18,0,565
607,010100000003CFBD874B304FC0FC6D4F90D8CC42C0,22,0,571
608,01010000000B7BDAE1AF314FC01C615111A7CD42C0,4,0,571
609,0101000000240ED940BA304FC09607E92972CE42C0,36,0,572
610,0101000000C2FC153257304FC061C5A9D6C2CC42C0,18,0,572
538,010100000033E197FA79934FC0CF31207BBD2342C0,9,0,575
537,01010000007C444C8924924FC032384A5E9D2342C0,27,0,575
535,0101000000A305685BCD924FC0A5BF97C2832442C0,36,0,576
536,0101000000A9F6E978CC924FC06D37C1374D2342C0,18,0,576
503,0101000000D7C1C1DEC4F44EC08B1A4CC3F06341C0,19,0,583
504,010100000027A25F5B3FF54EC090882991446541C0,1,0,583
478,0101000000C03E3A75E55850C098C3EE3B86DD40C0,6,0,631
695,0101000000D61C2098A34150C0CEE33098BF6044C0,30,0,635
696,010100000038328FFCC14250C0E2900DA48B5F44C0,12,0,635
201,01010000004792205C01774EC0BF654E97C54641C0,36,0,531
